"gene-id"	"liver12-rep1"	"liver12-rep2"	"liver11-rep1"	"liver11-rep2"	"forebrain11-rep1"	"forebrain11-rep2"	"forebrain12-rep1"	"forebrain12-rep2"
"ENSMUSG00000097823"	6	1	0	0	10	14	40	83
"ENSMUSG00000060568"	41	37	75	56	321	307	538	629
"ENSMUSG00000102870"	0	0	1	0	0	0	0	0
"ENSMUSG00000103333"	0	0	0	1	0	0	0	0
"ENSMUSG00000026558"	11180	10198	7030	7203	4583	5885	10973	11052
"ENSMUSG00000103139"	3	5	10	0	1	8	3	13
"ENSMUSG00000102909"	3	4	4	0	0	1	1	0
"ENSMUSG00000098379"	0	0	0	0	0	0	0	0
"ENSMUSG00000102337"	0	0	0	0	0	0	0	0
"ENSMUSG00000052428"	4482	3914	2849	2867	1354	1875	2550	2683
"ENSMUSG00000088246"	53	68	22	19	11	16	22	27
"ENSMUSG00000095752"	2	0	0	1	0	0	2	1
"ENSMUSG00000026687"	11857	10447	6382	6789	1423	1911	2288	2566
"ENSMUSG00000026688"	18913	17448	5620	5414	770	1080	1153	1220
"ENSMUSG00000040485"	2	2	6	6	0	0	0	0
"ENSMUSG00000015843"	37	95	128	114	56	84	159	214
"ENSMUSG00000026686"	192	214	184	164	372	477	728	692
"ENSMUSG00000093538"	0	2	2	0	0	5	3	0
"ENSMUSG00000052534"	1980	1809	2410	1903	3949	6513	12991	12826
"ENSMUSG00000103780"	33	15	32	31	43	121	84	95
"ENSMUSG00000102594"	23	17	12	19	27	53	96	149
"ENSMUSG00000098407"	0	0	0	0	0	0	0	0
"ENSMUSG00000103463"	0	0	0	0	0	0	0	0
"ENSMUSG00000098829"	0	0	0	0	0	0	0	0
"ENSMUSG00000103530"	0	0	0	0	0	0	0	0
"ENSMUSG00000058622"	3	0	1	0	0	0	0	3
"ENSMUSG00000026683"	4493	4313	2390	2362	2545	3737	4395	4520
"ENSMUSG00000103526"	0	0	0	0	0	0	0	0
"ENSMUSG00000103267"	0	0	0	0	0	0	0	0
"ENSMUSG00000026678"	164	166	458	356	106	192	573	548
"ENSMUSG00000038530"	66	50	160	162	331	347	1088	1197
"ENSMUSG00000096772"	1	0	0	0	1	1	0	0
"ENSMUSG00000103110"	0	0	0	0	0	0	0	0
"ENSMUSG00000070532"	0	0	2	0	5	5	9	20
"ENSMUSG00000089990"	0	0	0	0	0	0	9	0
"ENSMUSG00000026675"	1909	1871	1062	1102	921	1365	1586	1672
"ENSMUSG00000097503"	161	145	113	92	146	211	274	295
"ENSMUSG00000026674"	359	576	735	535	1311	1637	1522	2055
"ENSMUSG00000026670"	3945	3897	2723	2532	1745	2754	3534	3772
"ENSMUSG00000104266"	6	5	5	3	4	5	12	15
"ENSMUSG00000103908"	0	0	0	1	1	1	2	2
"ENSMUSG00000026667"	3971	4049	2571	2514	1642	2352	2986	3050
"ENSMUSG00000044306"	1	0	0	3	0	4	12	2
"ENSMUSG00000073494"	0	0	0	0	0	3	0	0
"ENSMUSG00000096964"	3	12	7	7	26	39	54	56
"ENSMUSG00000102418"	16	9	2	5	0	0	0	4
"ENSMUSG00000102752"	301	338	216	230	208	455	495	531
"ENSMUSG00000038473"	400	390	265	242	336	612	1147	1301
"ENSMUSG00000042800"	18	23	21	22	19	57	46	41
"ENSMUSG00000102193"	4	2	5	0	1	0	3	1
"ENSMUSG00000038463"	275	323	377	327	228	252	508	541
"ENSMUSG00000026663"	3091	3072	1698	1716	812	1270	1673	1757
"ENSMUSG00000096310"	0	0	0	0	0	0	1	0
"ENSMUSG00000096547"	0	2	2	0	0	1	1	0
"ENSMUSG00000053925"	46	26	27	19	16	27	22	56
"ENSMUSG00000026659"	821	658	648	459	275	434	598	720
"ENSMUSG00000096968"	6	10	2	7	0	3	0	2
"ENSMUSG00000070524"	7	8	1	4	0	1	3	0
"ENSMUSG00000038421"	13	10	15	10	0	0	0	0
"ENSMUSG00000089838"	30	22	50	42	9	15	20	22
"ENSMUSG00000104386"	0	0	0	0	0	0	0	0
"ENSMUSG00000026656"	113	99	57	46	3	10	2	10
"ENSMUSG00000103676"	0	0	0	0	0	0	0	0
"ENSMUSG00000104340"	0	0	0	0	0	0	0	0
"ENSMUSG00000059089"	66	96	38	56	3	7	11	8
"ENSMUSG00000065905"	0	0	0	0	0	0	0	0
"ENSMUSG00000059498"	874	873	791	686	73	103	160	164
"ENSMUSG00000099119"	0	0	0	1	0	0	0	0
"ENSMUSG00000098356"	0	0	0	0	0	0	0	0
"ENSMUSG00000098965"	0	0	0	0	0	0	0	0
"ENSMUSG00000026649"	80	58	48	24	18	49	90	111
"ENSMUSG00000058076"	5938	5943	5435	5120	3545	5018	6095	5960
"ENSMUSG00000056569"	7	14	4	5	4	4	22	18
"ENSMUSG00000038370"	81	66	65	40	166	207	273	300
"ENSMUSG00000005677"	6	7	3	2	3	2	0	7
"ENSMUSG00000005674"	514	440	349	354	304	324	455	475
"ENSMUSG00000005681"	49247	43040	20739	17855	8	13	16	25
"ENSMUSG00000058715"	1721	1420	1089	873	149	209	206	275
"ENSMUSG00000013593"	9360	8533	6819	6550	4630	6368	7973	8582
"ENSMUSG00000006403"	114	113	186	130	351	553	949	1031
"ENSMUSG00000052423"	2018	1619	1424	1181	1210	1733	2517	2713
"ENSMUSG00000062729"	18311	17531	6015	5519	1772	2439	3296	3551
"ENSMUSG00000053483"	2910	2967	2172	2022	2980	4150	6586	6487
"ENSMUSG00000062963"	2374	2285	1712	1549	1197	1676	2482	2566
"ENSMUSG00000079137"	11	15	5	5	8	7	7	7
"ENSMUSG00000087747"	0	0	0	0	0	0	0	0
"ENSMUSG00000103983"	312	217	237	112	125	218	381	440
"ENSMUSG00000013973"	308	293	194	215	165	251	405	335
"ENSMUSG00000013997"	1403	1228	808	646	545	835	1583	1715
"ENSMUSG00000006412"	2932	2715	1222	1006	765	1060	4368	4184
"ENSMUSG00000102929"	0	7	1	1	2	5	2	2
"ENSMUSG00000045259"	21	19	22	18	34	38	90	93
"ENSMUSG00000103727"	0	0	0	0	0	0	2	0
"ENSMUSG00000006411"	8	17	39	15	60	54	100	115
"ENSMUSG00000048865"	1073	871	327	353	31	47	88	92
"ENSMUSG00000026641"	1620	1501	1394	1141	2512	3393	5699	5600
"ENSMUSG00000103711"	71	100	37	28	66	64	215	179
"ENSMUSG00000097045"	8	5	14	11	2	6	12	14
"ENSMUSG00000038235"	2532	2449	1893	1696	340	533	537	589
"ENSMUSG00000091993"	96	74	56	41	19	29	28	31
"ENSMUSG00000094668"	0	0	0	0	0	0	0	0
"ENSMUSG00000060244"	196	195	176	149	135	225	434	428
"ENSMUSG00000038218"	0	0	0	0	0	0	0	0
"ENSMUSG00000038209"	0	0	0	0	0	0	0	0
"ENSMUSG00000103980"	0	0	0	0	0	0	0	0
"ENSMUSG00000004709"	51	34	18	24	2	1	0	0
"ENSMUSG00000004707"	37	87	12	5	0	1	0	2
"ENSMUSG00000038179"	0	0	0	0	0	0	0	0
"ENSMUSG00000103219"	1	0	0	0	0	0	0	0
"ENSMUSG00000098316"	0	0	0	0	0	0	0	0
"ENSMUSG00000103083"	2	7	1	0	0	0	0	0
"ENSMUSG00000103137"	0	3	2	2	1	0	3	0
"ENSMUSG00000015355"	423	350	114	111	0	2	20	23
"ENSMUSG00000103883"	19	18	5	4	0	0	0	0
"ENSMUSG00000059058"	31	33	31	26	15	8	26	21
"ENSMUSG00000104224"	0	0	0	0	0	0	0	0
"ENSMUSG00000104440"	0	0	0	0	0	0	0	0
"ENSMUSG00000088291"	0	0	0	0	0	0	0	0
"ENSMUSG00000095636"	0	0	0	0	0	0	0	0
"ENSMUSG00000015316"	303	249	73	97	11	11	9	13
"ENSMUSG00000038147"	366	409	211	212	27	34	17	29
"ENSMUSG00000073492"	6	4	5	1	0	1	0	0
"ENSMUSG00000104413"	4	6	12	10	0	6	3	9
"ENSMUSG00000015314"	12	15	2	7	4	2	2	6
"ENSMUSG00000026556"	501	482	471	489	2937	4273	8296	9192
"ENSMUSG00000051251"	0	0	6	0	245	276	619	716
"ENSMUSG00000003458"	5472	4887	4151	3777	3808	4869	7108	7516
"ENSMUSG00000026553"	15256	15000	11116	11328	9267	13430	22926	21001
"ENSMUSG00000102779"	3	0	4	6	4	3	2	14
"ENSMUSG00000103380"	14	6	10	2	6	9	19	13
"ENSMUSG00000003464"	4843	4431	3501	3390	3957	5535	8390	8703
"ENSMUSG00000089803"	3	2	1	3	2	1	2	0
"ENSMUSG00000026554"	11187	10838	6443	6732	5270	7490	12353	13052
"ENSMUSG00000013698"	2491	2272	2100	1987	11730	15133	25917	24869
"ENSMUSG00000007122"	17	11	117	56	22	22	77	88
"ENSMUSG00000092085"	2	0	1	0	1	3	4	7
"ENSMUSG00000007107"	0	0	29	17	3	0	6	7
"ENSMUSG00000103617"	0	0	0	0	0	0	0	0
"ENSMUSG00000038034"	1738	1438	1310	1291	3139	3785	6673	7297
"ENSMUSG00000007097"	32	58	186	155	98	136	1238	1246
"ENSMUSG00000038026"	1	1	51	31	29	30	230	176
"ENSMUSG00000102413"	0	0	0	0	0	2	6	10
"ENSMUSG00000044708"	6	16	16	6	51	69	184	151
"ENSMUSG00000050229"	1436	1318	1274	1173	1352	2092	2323	2335
"ENSMUSG00000102278"	4	5	1	2	0	2	0	7
"ENSMUSG00000103357"	0	1	1	0	1	0	0	0
"ENSMUSG00000026548"	73	63	17	35	4	6	8	3
"ENSMUSG00000037995"	417	420	842	638	3297	5298	8550	8671
"ENSMUSG00000026547"	11429	10239	7432	6668	701	933	1700	1546
"ENSMUSG00000104351"	12	33	15	27	1	5	0	2
"ENSMUSG00000026546"	58	61	39	49	39	40	60	151
"ENSMUSG00000085184"	22	16	23	16	34	54	75	62
"ENSMUSG00000049598"	0	2	2	1	4	1	2	11
"ENSMUSG00000053318"	4	0	0	0	0	1	0	0
"ENSMUSG00000070504"	0	5	3	1	4	1	2	5
"ENSMUSG00000026544"	292	253	245	187	155	206	178	237
"ENSMUSG00000060128"	20	26	20	16	32	23	47	35
"ENSMUSG00000088813"	0	0	0	0	0	0	0	0
"ENSMUSG00000037942"	649	596	125	176	0	0	0	0
"ENSMUSG00000102430"	2	1	3	0	0	0	0	0
"ENSMUSG00000070182"	0	0	0	0	0	0	0	0
"ENSMUSG00000102701"	0	0	0	0	0	0	0	0
"ENSMUSG00000026542"	342	298	93	124	0	2	0	0
"ENSMUSG00000077252"	0	0	0	0	0	0	0	0
"ENSMUSG00000037924"	0	0	0	0	0	0	0	0
"ENSMUSG00000106730"	0	0	0	0	0	0	0	0
"ENSMUSG00000107139"	0	0	0	0	0	0	0	0
"ENSMUSG00000103338"	0	0	0	0	0	0	2	0
"ENSMUSG00000062527"	0	0	5	0	0	0	2	3
"ENSMUSG00000066680"	0	0	0	0	0	0	0	0
"ENSMUSG00000058981"	0	0	0	0	0	0	0	0
"ENSMUSG00000046643"	0	0	0	0	0	0	2	0
"ENSMUSG00000049456"	2	0	0	0	0	0	5	4
"ENSMUSG00000005339"	4	5	3	0	0	0	0	0
"ENSMUSG00000049605"	0	0	0	0	0	0	0	0
"ENSMUSG00000079180"	0	0	0	0	0	0	0	0
"ENSMUSG00000037872"	2308	2227	323	313	54	92	130	152
"ENSMUSG00000005338"	227	238	264	240	581	784	982	1834
"ENSMUSG00000037860"	235	200	41	73	80	161	353	333
"ENSMUSG00000037849"	10	5	0	4	2	1	1	0
"ENSMUSG00000070501"	0	0	0	0	0	0	0	1
"ENSMUSG00000104989"	0	0	0	0	0	0	0	0
"ENSMUSG00000073491"	1	0	0	0	0	0	0	0
"ENSMUSG00000043263"	25	13	4	5	0	3	4	0
"ENSMUSG00000106299"	0	0	0	0	0	0	0	0
"ENSMUSG00000066677"	12	0	0	0	1	2	3	4
"ENSMUSG00000103105"	0	0	0	0	0	0	0	0
"ENSMUSG00000103051"	0	0	0	0	0	0	0	0
"ENSMUSG00000073490"	105	82	104	119	14	19	30	17
"ENSMUSG00000073489"	191	148	116	138	11	24	19	31
"ENSMUSG00000090222"	4	9	0	2	0	0	1	0
"ENSMUSG00000102187"	0	1	1	0	0	0	0	0
"ENSMUSG00000090272"	141	155	57	57	0	11	10	8
"ENSMUSG00000102433"	0	0	0	0	0	0	0	0
"ENSMUSG00000026536"	36	28	9	9	0	6	4	4
"ENSMUSG00000039997"	227	160	49	27	3	2	6	10
"ENSMUSG00000026535"	0	4	0	0	0	0	1	0
"ENSMUSG00000103588"	0	0	3	1	0	0	0	0
"ENSMUSG00000054203"	18	10	13	11	0	2	0	2
"ENSMUSG00000045381"	8	7	19	0	1	0	0	6
"ENSMUSG00000047048"	2	0	0	0	0	0	0	0
"ENSMUSG00000102603"	0	0	0	0	0	0	0	0
"ENSMUSG00000050134"	0	0	0	0	0	2	8	2
"ENSMUSG00000049528"	0	0	0	0	0	0	2	2
"ENSMUSG00000106975"	0	0	0	0	0	0	0	0
"ENSMUSG00000059371"	0	0	0	0	0	0	1	0
"ENSMUSG00000103863"	0	0	0	0	0	1	0	1
"ENSMUSG00000046486"	0	0	0	0	18	21	62	50
"ENSMUSG00000051528"	0	3	0	0	0	0	6	0
"ENSMUSG00000102371"	0	0	0	0	4	3	9	12
"ENSMUSG00000091950"	0	5	0	0	0	1	0	0
"ENSMUSG00000055033"	38	46	6	9	0	0	2	0
"ENSMUSG00000107114"	0	0	0	0	0	0	0	0
"ENSMUSG00000026532"	17733	17571	4107	4247	297	541	189	259
"ENSMUSG00000050788"	12	20	9	2	0	0	3	0
"ENSMUSG00000026531"	0	0	0	0	0	0	0	0
"ENSMUSG00000066672"	1	1	0	1	0	0	0	0
"ENSMUSG00000102920"	0	0	0	0	0	0	0	0
"ENSMUSG00000059503"	0	0	0	0	0	0	0	0
"ENSMUSG00000051509"	8	0	0	1	0	0	0	0
"ENSMUSG00000066671"	0	0	0	0	0	0	5	0
"ENSMUSG00000028354"	18	18	88	49	412	763	1102	1079
"ENSMUSG00000050069"	28	6	27	37	19	23	48	84
"ENSMUSG00000026527"	16	8	38	38	139	201	432	395
"ENSMUSG00000104343"	0	0	0	0	0	3	13	12
"ENSMUSG00000103079"	0	0	0	0	0	0	0	0
"ENSMUSG00000026526"	8229	7245	5050	5346	2603	3858	4197	4551
"ENSMUSG00000039783"	341	340	108	92	3	15	5	6
"ENSMUSG00000026525"	154	173	139	111	227	317	298	326
"ENSMUSG00000078185"	449	430	515	403	534	922	1064	1198
"ENSMUSG00000026523"	0	0	0	0	0	0	0	0
"ENSMUSG00000077794"	0	0	0	0	0	0	0	0
"ENSMUSG00000039748"	4786	4106	3386	3539	2814	4398	4265	4206
"ENSMUSG00000094820"	8	3	1	1	3	3	1	2
"ENSMUSG00000104158"	1	0	3	0	6	9	4	17
"ENSMUSG00000103540"	0	0	0	0	0	0	0	0
"ENSMUSG00000055214"	3	7	29	8	46	55	90	93
"ENSMUSG00000078184"	40	52	80	62	21	47	89	69
"ENSMUSG00000104363"	0	0	1	0	0	0	2	7
"ENSMUSG00000103277"	0	0	2	0	0	0	0	0
"ENSMUSG00000104157"	0	3	2	4	1	2	16	23
"ENSMUSG00000102446"	0	0	0	0	0	0	0	0
"ENSMUSG00000104248"	0	0	0	0	0	0	0	0
"ENSMUSG00000104021"	0	0	0	0	0	0	0	0
"ENSMUSG00000103471"	0	0	0	0	0	0	0	0
"ENSMUSG00000087875"	0	0	0	0	0	0	0	0
"ENSMUSG00000057335"	2063	2263	2000	1728	4899	7513	16345	16657
"ENSMUSG00000103634"	1	0	3	1	5	16	32	37
"ENSMUSG00000104154"	14	30	24	13	52	91	300	254
"ENSMUSG00000103435"	1	4	1	3	12	11	28	47
"ENSMUSG00000065573"	0	0	0	0	1	1	1	2
"ENSMUSG00000084749"	7	6	5	5	11	14	34	30
"ENSMUSG00000026504"	658	567	462	328	487	763	1190	1162
"ENSMUSG00000103367"	55	27	26	38	3	2	3	4
"ENSMUSG00000103584"	0	0	0	3	2	0	0	0
"ENSMUSG00000093132"	0	0	0	0	0	0	0	0
"ENSMUSG00000102475"	0	0	0	3	0	1	4	0
"ENSMUSG00000102211"	6	7	5	7	8	18	7	19
"ENSMUSG00000087082"	4	5	1	0	6	7	22	22
"ENSMUSG00000103251"	17	9	17	11	11	24	25	20
"ENSMUSG00000019699"	310	350	501	367	1320	1881	3373	3441
"ENSMUSG00000104391"	3	6	16	8	25	59	39	56
"ENSMUSG00000102133"	4	7	11	7	23	27	41	29
"ENSMUSG00000102749"	2	4	3	1	5	18	63	93
"ENSMUSG00000103163"	1	3	2	0	2	6	19	28
"ENSMUSG00000103646"	32	30	53	31	87	190	183	216
"ENSMUSG00000102427"	4	4	2	1	4	11	19	28
"ENSMUSG00000103633"	0	0	0	0	2	0	2	0
"ENSMUSG00000097892"	2	1	6	0	36	45	112	127
"ENSMUSG00000063659"	97	63	266	193	259	452	1170	1245
"ENSMUSG00000102432"	1	2	0	0	1	1	3	6
"ENSMUSG00000103043"	0	2	0	0	0	0	1	0
"ENSMUSG00000102885"	0	0	0	0	0	0	0	0
"ENSMUSG00000103767"	0	4	0	0	1	0	0	0
"ENSMUSG00000101746"	0	0	0	0	1	0	0	0
"ENSMUSG00000015962"	0	2	0	1	3	8	8	7
"ENSMUSG00000015961"	2912	2841	2242	2337	1996	2935	3435	3821
"ENSMUSG00000089657"	8	7	3	7	4	12	9	8
"ENSMUSG00000102483"	0	0	0	0	0	0	0	0
"ENSMUSG00000091476"	8	3	1	6	5	5	16	10
"ENSMUSG00000104097"	7	2	3	2	8	8	25	26
"ENSMUSG00000095731"	0	0	0	0	0	0	0	0
"ENSMUSG00000102493"	10	4	1	5	4	3	14	4
"ENSMUSG00000026502"	2658	2194	1980	1702	1101	1765	1880	1865
"ENSMUSG00000103958"	0	0	0	0	0	0	2	0
"ENSMUSG00000070489"	0	0	0	1	0	3	3	5
"ENSMUSG00000104126"	36	29	35	25	31	51	53	61
"ENSMUSG00000086350"	118	128	56	64	70	114	196	162
"ENSMUSG00000026500"	24	29	8	13	12	25	37	70
"ENSMUSG00000039630"	71185	67389	36637	36389	40398	56602	72578	79179
"ENSMUSG00000104279"	14	19	16	12	27	32	51	60
"ENSMUSG00000099303"	0	0	0	0	0	0	0	0
"ENSMUSG00000064954"	0	0	0	0	0	0	0	0
"ENSMUSG00000026495"	393	388	222	284	346	529	797	838
"ENSMUSG00000026494"	247	294	514	445	775	1329	1695	1690
"ENSMUSG00000064967"	0	0	1	2	1	2	6	0
"ENSMUSG00000102922"	0	0	0	0	0	3	0	0
"ENSMUSG00000089713"	0	5	3	3	0	4	7	11
"ENSMUSG00000055067"	863	790	672	594	463	558	888	899
"ENSMUSG00000096474"	4	11	5	4	8	3	5	2
"ENSMUSG00000026492"	663	587	402	464	303	423	529	550
"ENSMUSG00000082395"	1	0	7	0	3	5	6	4
"ENSMUSG00000038949"	3570	3259	1247	1465	1385	1872	3536	3355
"ENSMUSG00000038936"	1167	1113	1083	1067	1889	2769	4227	4365
"ENSMUSG00000087236"	0	0	1	0	1	0	2	3
"ENSMUSG00000026491"	9011	8197	6376	6193	2753	4096	4416	4808
"ENSMUSG00000073486"	11	15	11	7	2	7	4	4
"ENSMUSG00000104418"	47	12	4	5	2	5	2	4
"ENSMUSG00000026490"	2522	2284	1278	1001	1003	1380	2425	2811
"ENSMUSG00000102194"	4	7	0	2	2	0	7	4
"ENSMUSG00000103636"	97	53	20	29	7	7	14	41
"ENSMUSG00000026489"	529	596	332	330	44	48	76	64
"ENSMUSG00000104520"	12	2	11	3	0	0	1	0
"ENSMUSG00000010609"	1655	1479	1271	1136	121	171	350	319
"ENSMUSG00000102923"	0	2	6	5	0	2	3	5
"ENSMUSG00000055676"	50	28	24	29	28	42	61	46
"ENSMUSG00000038855"	1080	939	506	455	228	324	568	706
"ENSMUSG00000104388"	139	134	105	98	52	80	92	158
"ENSMUSG00000103123"	15	10	16	9	9	4	11	7
"ENSMUSG00000103772"	35	55	48	15	16	18	22	24
"ENSMUSG00000053963"	4	12	10	17	25	23	32	27
"ENSMUSG00000104210"	2	0	0	0	4	0	5	2
"ENSMUSG00000102608"	0	0	0	0	0	0	0	0
"ENSMUSG00000026496"	15821	14548	11826	11848	11579	17009	22958	23060
"ENSMUSG00000098926"	4	5	0	0	1	3	8	3
"ENSMUSG00000058729"	2033	1894	1117	1042	924	1482	2030	2037
"ENSMUSG00000026497"	120	98	95	80	1	4	4	0
"ENSMUSG00000104202"	0	2	0	0	0	0	0	0
"ENSMUSG00000026499"	2131	2238	1361	1186	997	1467	2094	2310
"ENSMUSG00000103649"	77	34	55	21	34	46	89	93
"ENSMUSG00000103156"	17	7	6	1	7	10	18	14
"ENSMUSG00000060743"	13762	13494	5608	5618	6435	9256	13307	13541
"ENSMUSG00000097347"	197	156	72	66	97	114	171	242
"ENSMUSG00000073485"	26	23	5	8	21	25	55	47
"ENSMUSG00000084558"	0	0	0	2	0	0	0	0
"ENSMUSG00000038806"	5463	5125	3312	3095	1463	1988	3339	3452
"ENSMUSG00000103979"	0	2	2	2	1	3	0	0
"ENSMUSG00000104251"	0	0	0	0	0	0	0	0
"ENSMUSG00000066652"	1	2	0	3	0	0	0	6
"ENSMUSG00000026520"	10081	8962	5190	5051	2352	3158	4024	4239
"ENSMUSG00000038793"	233	265	182	166	5	8	12	10
"ENSMUSG00000026519"	736	675	462	443	95	124	130	191
"ENSMUSG00000085563"	5	2	6	2	0	0	0	0
"ENSMUSG00000103930"	0	0	0	0	0	0	0	0
"ENSMUSG00000038776"	150	148	42	62	12	28	61	46
"ENSMUSG00000103516"	0	0	0	0	0	0	0	0
"ENSMUSG00000102858"	0	0	0	0	0	0	0	0
"ENSMUSG00000038768"	9	2	3	3	1	3	2	4
"ENSMUSG00000104390"	0	0	13	14	0	1	0	0
"ENSMUSG00000103328"	0	0	0	0	0	1	0	0
"ENSMUSG00000102219"	0	4	0	0	0	1	5	1
"ENSMUSG00000026516"	5270	5227	3943	3863	2892	4483	6820	7004
"ENSMUSG00000103178"	0	0	0	0	0	0	0	0
"ENSMUSG00000062169"	2488	2099	1498	1305	1376	2058	2794	2941
"ENSMUSG00000038733"	8718	8336	3306	2737	2172	2988	5502	5604
"ENSMUSG00000054135"	50	41	31	15	9	15	15	22
"ENSMUSG00000081214"	346	377	273	203	87	132	239	260
"ENSMUSG00000103260"	22	17	22	14	23	12	10	25
"ENSMUSG00000026514"	4	7	6	8	102	76	274	239
"ENSMUSG00000102276"	0	0	0	0	0	0	0	0
"ENSMUSG00000089888"	0	0	0	0	0	0	0	0
"ENSMUSG00000089927"	0	0	0	0	1	0	0	0
"ENSMUSG00000050625"	0	0	0	0	0	0	0	2
"ENSMUSG00000047369"	19	9	11	7	12	31	7	16
"ENSMUSG00000103100"	0	0	0	0	0	1	0	1
"ENSMUSG00000064970"	0	0	0	0	0	0	0	0
"ENSMUSG00000004880"	36436	34997	13772	15330	7615	11787	12801	12499
"ENSMUSG00000089429"	1	3	1	0	0	6	8	2
"ENSMUSG00000056699"	0	2	0	0	0	0	0	0
"ENSMUSG00000022995"	583	532	795	580	3059	4752	7251	7942
"ENSMUSG00000103722"	15	13	30	11	38	115	127	129
"ENSMUSG00000103317"	16	19	31	46	136	267	216	348
"ENSMUSG00000102950"	36	28	65	35	87	229	329	549
"ENSMUSG00000102760"	7	6	9	2	19	41	61	67
"ENSMUSG00000103379"	1	0	0	0	0	0	0	2
"ENSMUSG00000026511"	4014	3720	2538	2201	1713	2418	3325	3503
"ENSMUSG00000103018"	0	0	0	0	0	0	0	0
"ENSMUSG00000091013"	0	0	0	0	0	0	0	0
"ENSMUSG00000038633"	9041	8070	5113	4961	1512	2259	2765	3075
"ENSMUSG00000100147"	9	8	4	3	3	0	0	2
"ENSMUSG00000047539"	1437	1410	896	967	1450	1726	2955	3162
"ENSMUSG00000097260"	2	2	0	2	0	3	0	2
"ENSMUSG00000073482"	11	12	5	11	23	55	80	76
"ENSMUSG00000026510"	1038	1032	1137	1147	2168	2928	4002	3897
"ENSMUSG00000026509"	4110	3668	2847	2473	3020	4363	6224	6667
"ENSMUSG00000102234"	3	6	2	1	1	3	5	10
"ENSMUSG00000104415"	25	10	11	7	5	22	19	20
"ENSMUSG00000103878"	0	0	0	0	0	0	0	0
"ENSMUSG00000038599"	0	0	0	0	0	4	11	4
"ENSMUSG00000104376"	4	3	3	2	1	3	17	7
"ENSMUSG00000102688"	0	0	1	0	0	0	0	0
"ENSMUSG00000043429"	0	0	0	0	0	0	1	0
"ENSMUSG00000038576"	401	282	288	255	557	739	1474	1457
"ENSMUSG00000102291"	0	1	0	1	0	0	0	0
"ENSMUSG00000079164"	72	52	31	33	14	17	25	15
"ENSMUSG00000104367"	1	0	1	2	1	0	1	0
"ENSMUSG00000094807"	0	0	1	0	0	0	0	0
"ENSMUSG00000030768"	697	679	652	619	656	905	1261	1272
"ENSMUSG00000102478"	40	41	42	55	26	34	63	88
"ENSMUSG00000046836"	2246	2126	1107	1206	1506	2251	3748	3675
"ENSMUSG00000042901"	1652	1529	735	522	785	1077	2082	2244
"ENSMUSG00000056050"	3128	3000	2253	2241	1854	2875	4633	4526
"ENSMUSG00000103415"	1	4	1	5	1	2	1	2
"ENSMUSG00000072258"	548	500	378	327	342	522	667	747
"ENSMUSG00000104212"	5	2	6	7	8	21	48	28
"ENSMUSG00000053461"	4	4	4	3	5	16	12	19
"ENSMUSG00000104022"	6	1	0	0	1	0	1	2
"ENSMUSG00000103451"	0	0	0	0	0	0	0	0
"ENSMUSG00000090533"	0	0	0	0	0	0	0	1
"ENSMUSG00000103305"	0	0	1	0	0	0	0	0
"ENSMUSG00000104007"	0	0	0	0	0	0	0	0
"ENSMUSG00000102743"	0	0	0	0	0	0	0	0
"ENSMUSG00000039384"	493	433	321	337	361	563	896	810
"ENSMUSG00000044854"	34	46	21	14	15	34	50	68
"ENSMUSG00000102682"	0	0	1	0	0	0	0	0
"ENSMUSG00000102794"	0	0	0	0	0	0	0	0
"ENSMUSG00000104419"	0	0	0	0	0	0	1	0
"ENSMUSG00000101574"	1	0	0	0	0	0	0	0
"ENSMUSG00000089057"	0	0	0	0	0	0	0	0
"ENSMUSG00000103308"	5	2	1	0	0	0	0	0
"ENSMUSG00000102606"	1	4	1	1	0	0	0	1
"ENSMUSG00000103314"	1	2	0	0	0	0	0	1
"ENSMUSG00000092578"	0	0	0	1	0	0	0	0
"ENSMUSG00000039377"	1944	2125	1699	1448	69	138	144	151
"ENSMUSG00000102158"	2	2	4	2	0	0	1	0
"ENSMUSG00000026621"	549	516	148	165	0	3	0	9
"ENSMUSG00000073481"	6596	6107	3922	3561	1045	1405	1841	2217
"ENSMUSG00000088559"	0	0	0	0	0	0	0	0
"ENSMUSG00000088562"	0	0	0	0	0	1	0	0
"ENSMUSG00000039349"	160	161	132	111	21	27	60	74
"ENSMUSG00000026620"	66	70	117	83	418	455	1022	1017
"ENSMUSG00000102784"	0	3	10	3	11	22	29	73
"ENSMUSG00000103942"	0	0	0	0	0	0	0	0
"ENSMUSG00000103478"	0	0	0	1	0	0	0	0
"ENSMUSG00000104461"	0	1	0	0	0	0	0	4
"ENSMUSG00000039318"	3696	3247	2326	2478	1314	1935	2778	2787
"ENSMUSG00000077571"	0	0	0	0	0	0	0	0
"ENSMUSG00000105770"	0	0	0	0	0	0	0	0
"ENSMUSG00000103613"	0	3	5	0	2	0	2	0
"ENSMUSG00000026618"	6489	5926	3886	4199	1772	2453	3021	3409
"ENSMUSG00000104368"	9	2	8	3	5	3	16	17
"ENSMUSG00000065581"	5	1	2	3	5	4	11	12
"ENSMUSG00000065562"	0	0	0	0	0	0	0	0
"ENSMUSG00000102526"	4	13	15	18	14	34	31	48
"ENSMUSG00000026617"	1723	1661	1216	1059	775	1179	1591	1799
